357,dras000357,Fan motor ,,piece(s),*,,,,Refrigeration/Fans,,,,,,,,,,,,,,,"<p>M16055-BD 87-25 w/ fan blade and housing,</p>",,,,,,,,,,,,,
358,dras000358,Fan motor ,Guntner,piece(s),0,,,,Refrigeration/Fans,,,,,,,,,,,,,,,"<p>VT0119611 FC091-6DS.7Q,</p>",,,,,,,,,,,,,
359,dras000359,Fan motor ,,piece(s),15000,,,,Refrigeration/Fans,,,,,,,,,,,,,,,"<p>(KV-81A) 3NA17241-C,</p>",,,,,,,,,,,,,
360,dras000360,Fan motor ,Ebmpapst,piece(s),17000,,,,Refrigeration/Fans,,,,,,,,,,,,,,,"<p>S4E315-AA07 38LE,</p>",,,,,,,,,,,,,
361,dras000361,Fan motor ,Ebmpapst,piece(s),520,,,,Refrigeration/Fans,local,,,,,,,,,,,,,,"<p>16"" (400mm)ÿ 1 Phase, 50/60hz S4E 400-AR11-64LE,</p>",,,,,,,,,,,,,
362,dras000362,Filter core,Danfoss,piece(s),1098,,,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>48DM / 48DC Stone,</p>",,,,,,,,,,,,,
363,dras000363,Filter core,Emerson,piece(s),4800,,,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>F-48 felt,</p>",,,,,,,,,,,,,
364,dras000364,Filter core housing,Danfoss,piece(s),5500,,,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>22mm (7/8""),</p>",,,,,,,,,,,,,
365,dras000365,Filter core housing,Danfoss,piece(s),8000,,,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>28mm (1?""),</p>",,,,,,,,,,,,,
366,dras000366,Filter core housing,Danfoss,piece(s),8000,,,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>54mm (2-?""),</p>",,,,,,,,,,,,,
367,dras000367,Filter core housing,Danfoss,piece(s),420,,,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>64mm (2-5/8""),</p>",,,,,,,,,,,,,
368,dras000368,Filter drier,Danfoss,piece(s),0,,12,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>10mm (3/8"") DML 163 (023Z5008) (023Z5043) Flare 12pcs/box,</p>",,,,,,,,,,,,,
369,dras000369,Filter drier,Danfoss,piece(s),420,,,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>10mm (3/8"") DCL 163s Solder,</p>",,,,,,,,,,,,,
370,dras000370,Filter drier,Danfoss,piece(s),450,,12,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>12mm (Ω"") DML 164 (02375044) Flare 12pcs/box,</p>",,,,,,,,,,,,,
371,dras000371,Filter drier,Danfoss,piece(s),930,,12,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>15mm (5/8"") DML 165 (02375045) Flare 12pcs/box,</p>",,,,,,,,,,,,,
372,dras000372,Filter drier,Danfoss,piece(s),11,,-,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>22mm (7/8"") DCL 307s Solder,</p>",,,,,,,,,,,,,
373,dras000373,Flare nut,,piece(s),25,,15,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>6mm (º""),</p>",,,,,,,,,,,,,
374,dras000374,Flare nut,,piece(s),45,,15,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>10mm (3/8""),</p>",,,,,,,,,,,,,
375,dras000375,Flare nut,,piece(s),52,,15,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>12mm (Ω""),</p>",,,,,,,,,,,,,
376,dras000376,Flare nut,,piece(s),9.17,,15,,Refrigeration Spare Parts,local,,,,,,,,,,,,,,"<p>15mm,</p>",,,,,,,,,,,,,
377,dras000377,Flare nut,,piece(s),271,,5,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>18mm,</p>",,,,,,,,,,,,,
378,dras000378,Flat bar,,length(s),445,,,,Hardware,,,,,,,,,,,,,,,"<p>1Ω"" x 3/16"",</p>",,,,,,,,,,,,,
379,dras000379,Flat bar,,length(s),271,,,,Hardware,,,,,,,,,,,,,,,"<p>1Ω"" x º"",</p>",,,,,,,,,,,,,
380,dras000380,Flat bar,,length(s),380,,,,Hardware,,,,,,,,,,,,,,,"<p>1Ω"" x 1/8"",</p>",,,,,,,,,,,,,
381,dras000381,Flexible conduit,,roll(s),580,,,,Hardware,,,,,,,,,,,,,,,"<p>Ω"" 100mtrs/roll,</p>",,,,,,,,,,,,,
382,dras000382,Flexible conduit,,roll(s),420,,,,Hardware,,,,,,,,,,,,,,,"<p>æ"" 100mtrs/roll,</p>",,,,,,,,,,,,,
383,dras000383,Flexible conduit,,roll(s),1380,,,,Hardware,,,,,,,,,,,,,,,"<p>1"" 100mtrs/roll,</p>",,,,,,,,,,,,,
384,dras000384,Flexible conduit,,roll(s),1740,,,,Hardware,,,,,,,,,,,,,,,"<p>1Ω"" 100mtrs/roll,</p>",,,,,,,,,,,,,
385,dras000385,Flexible conduit,,roll(s),80,,,,Hardware,,,,,,,,,,,,,,,"<p>2"" 100mtrs/roll,</p>",,,,,,,,,,,,,
386,dras000386,Flexible conduit,,roll(s),17,,,,Hardware,,,,,,,,,,,,,,,"<p>1/2"" liquid-tight gray 100mtrs/roll,</p>",,,,,,,,,,,,,
387,dras000387,Flexible conduit / PVC Adaptor,,piece(s),*,,,,Hardware,,,,,,,,,,,,,,,"<p>3/4"" W/ Lock,</p>",,,,,,,,,,,,,
388,dras000388,Fluorescent ballast,,piece(s),349.5,,,,Electrical,,,,,,,,,,,,,,,"<p>36w (40w)220v,</p>",,,,,,,,,,,,,
389,dras000389,Fluorescent ballast,,piece(s),98,,,,Electrical,,,,,,,,,,,,,,,"<p>40w,</p>",,,,,,,,,,,,,
390,dras000390,Fluorescent ballast,Palawite,piece(s),275,,,,Electrical,,,,,,,,,,,,,,,"<p>32w 220v,</p>",,,,,,,,,,,,,
391,dras000391,Fluorescent ballast,Philips/Firefly,piece(s),*,,,,Electrical,,,,,,,,,,,,,,,"<p>58w 220v,</p>",,,,,,,,,,,,,
392,dras000392,Fluorescent holder,,piece(s),185,,,,Electrical,,,,,,,,,,,,,,,"<p>for Nakano cabinet,</p>",,,,,,,,,,,,,
393,dras000393,Fluorescent holder,,piece(s),125,,,,Electrical,,,,,,,,,,,,,,,"<p>for Upright cabinet,</p>",,,,,,,,,,,,,
394,dras000394,Fluorescent holder,,piece(s),70,,,,Electrical,,,,,,,,,,,,,,,"<p>for ABT cabinet,</p>",,,,,,,,,,,,,
395,dras000395,Fluorescent starter,Philips,piece(s),70,,,,Electrical,,,,,,,,,,,,,,,"<p>4-45w,</p>",,,,,,,,,,,,,
396,dras000396,Fluorescent starter,GE,piece(s),6.5,,,,Electrical,,,,,,,,,,,,,,,"<p>4-48w,</p>",,,,,,,,,,,,,
397,dras000397,Fluorescent starter,Firefly,piece(s),7.5,,,,Electrical,,,,,,,,,,,,,,,"<p>4-65w,</p>",,,,,,,,,,,,,
398,dras000398,Fluorescent starter,,piece(s),65,,,,Electrical,,,,,,,,,,,,,,,"<p>4-80w,</p>",,,,,,,,,,,,,
399,dras000399,Fluorescent tube,,piece(s),265,,,,Electrical,,,,,,,,,,,,,,,"<p>25w,</p>",,,,,,,,,,,,,
400,dras000400,Fluorescent tube,Philips,set(s),48,,,,Electrical,,,,,,,,,,,,,,,"<p>40w,</p>",,,,,,,,,,,,,
401,dras000401,Fluorescent tube,GE,piece(s),300,,,,Electrical,,,,,,,,,,,,,,,"<p>36W, Warm white,</p>",,,,,,,,,,,,,
402,dras000402,Fluorescent tube,Osram,piece(s),300,,,,Electrical,,,,,,,,,,,,,,,"<p>30w, Natura 30w/76 26L 895:Part # 11.14 10Pc/Box,</p>",,,,,,,,,,,,,
403,dras000403,Fluorescent tube,Osram,piece(s),50,,,,Electrical,,,,,,,,,,,,,,,"<p>36w, Natura L36w/76 1200:Part # 10.36 25Pc/Box,</p>",,,,,,,,,,,,,
404,dras000404,Fluorescent tube,Osram,piece(s),68,,,,Electrical,,,,,,,,,,,,,,,"<p>58w, Natura L58w/76 1500:Part # 19.42 10Pc/Box,</p>",,,,,,,,,,,,,
405,dras000405,Fluorescent tube,,piece(s),*,,,,Electrical,,,,,,,,,,,,,,,"<p>36w, Daylight,</p>",,,,,,,,,,,,,
406,dras000406,Fluorescent tube,,piece(s),359,,,,Electrical,,,,,,,,,,,,,,,"<p>58w, Warm white,</p>",,,,,,,,,,,,,
407,dras000407,Fluorescent tube assembly,,set(s),1608,,,,Electrical,,,,,,,,,,,,,,,"<p>40w,</p>",,,,,,,,,,,,,
408,dras000408,Frame heater,,piece(s),281,,,,Refrigeration/Heater,,,,,,,,,,,,,,,"<p>11m/275w/220v,</p>",,,,,,,,,,,,,
409,dras000409,G.I. pipe,,length(s),513,,,,Hardware,,,,,,,,,,,,,,,"<p>1"" x .4,</p>",,,,,,,,,,,,,
410,dras000410,G.I. pipe,,length(s),280,,,,Hardware,,,,,,,,,,,,,,,"<p>1"" ÿ x 20'L,</p>",,,,,,,,,,,,,
411,dras000411,G.I. pipe,,length(s),400,,,,Hardware,,,,,,,,,,,,,,,"<p>1/2"" ÿ x 20'L SCH.40,</p>",,,,,,,,,,,,,
412,dras000412,Galvanized iron (G.I.) sheet ,,piece(s),6,,,,Hardware,,,,,,,,,,,,,,,"<p>4' x 8' x .035mmthk,</p>",,,,,,,,,,,,,
413,dras000413,Glass Fuse,,piece(s),,,,,Electrical,,,,,,,,,,,,,,,"<p>2.5A,</p>",,,,,,,,,,,,,
414,dras000414,Glass Fuse,,piece(s),6,,,,Electrical,,,,,,,,,,,,,,,"<p>5x20mm10A,</p>",,,,,,,,,,,,,
415,dras000415,Glass Fuse,,piece(s),7792,,,,Electrical,,,,,,,,,,,,,,,"<p>6x30mm 3AMP,</p>",,,,,,,,,,,,,
416,dras000416,Globe valve,Danfoss,piece(s),4144,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>22mm (7/8""),</p>",,,,,,,,,,,,,
417,dras000417,Globe valve,Castel,piece(s),4800,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>35mm (1-3/8"") 6512/11,</p>",,,,,,,,,,,,,
418,dras000418,Globe valve,Castel,piece(s),*,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>42mm (1-5/8"") 6512/13,</p>",,,,,,,,,,,,,
419,dras000419,Grinding Disk,,piece(s),27,,,,Hardware,,,,,,,,,,,,,,,"<p>4"",</p>",,,,,,,,,,,,,
420,dras000420,Hacksaw blade,Sandcut,piece(s),360,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,dras000421,Hacksaw frame,,piece(s),225,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,dras000422,Hand Tap,,piece(s),1050,,,,Tools,,,,,,,,,,,,,,,"<p>M4X-0.7,</p>",,,,,,,,,,,,,
423,dras000423,Hand valve,Castel,piece(s),1456,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>6mm 6210/2,</p>",,,,,,,,,,,,,
424,dras000424,Hand valve,Castel,piece(s),23500,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>15mm (5/8"") 6210/5,</p>",,,,,,,,,,,,,
425,dras000425,Head Fan,,piece(s),14000,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>343-022-127 for Bitzer 6J-22.2,</p>",,,,,,,,,,,,,
426,dras000426,Head Fan,,piece(s),26000,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>For Copeland Compressor 4S Series,</p>",,,,,,,,,,,,,
427,dras000427,Head Fan,,piece(s),3.5,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>for Bitzer 4H-15.2,</p>",,,,,,,,,,,,,
428,dras000428,Hexagonal screw (bolt),,piece(s),10,,,,Hardware,,,,,,,,,,,,,,,"<p>3/8"" x 1Ω"" Fine thread,</p>",,,,,,,,,,,,,
429,dras000429,Hexagonal screw (bolt),,piece(s),4.5,,,,Hardware,,,,,,,,,,,,,,,"<p>1/4 x 2Ω"",</p>",,,,,,,,,,,,,
430,dras000430,Hexagonal screw (bolt),,piece(s),1.55,,,,Hardware,,,,,,,,,,,,,,,"<p>3/8"" x 2"",</p>",,,,,,,,,,,,,
431,dras000431,Hexagonal screw (bolt),,piece(s),2.3,,,,Hardware,,,,,,,,,,,,,,,"<p>3/8"" x 1"",</p>",,,,,,,,,,,,,
432,dras000432,Hexagonal screw (bolt),,piece(s),0,,,,Hardware,,,,,,,,,,,,,,,"<p>3/8"" x 1Ω"",</p>",,,,,,,,,,,,,
433,dras000433,Hexagonal screw (bolt),,piece(s),,,,,Hardware,,,,,,,,,,,,,,,"<p>3/16"" x 1"",</p>",,,,,,,,,,,,,
434,dras000434,Hexagonal screw (bolt),,piece(s),19,,,,Hardware,,,,,,,,,,,,,,,"<p>3/8"" x Ω"",</p>",,,,,,,,,,,,,
435,dras000435,Hexagonal screw (bolt),,piece(s),0.65,,-,,Hardware,,,,,,,,,,,,,,,"<p>5/16"" x 3/4"" w/ Nut and Washer,</p>",,,,,,,,,,,,,
436,dras000436,Hexagonal screw (bolt),,piece(s),1200,,,,Hardware,,,,,,,,,,,,,,,"<p>1/4"" x 1"",</p>",,,,,,,,,,,,,
437,dras000437,High pressure control,Danfoss,piece(s),1200,,,,Refrigeration Controls,,,,,,,,,,,,,,,"<p>Auto KP5 (060-117191) High Pressure switch,</p>",,,,,,,,,,,,,
438,dras000438,High pressure control,Danfoss,piece(s),1200,,,,Refrigeration Controls,,,,,,,,,,,,,,,"<p>Manual KP5 (060-117366) High Pressure switch,</p>",,,,,,,,,,,,,
439,dras000439,High pressure control,ALCO,piece(s),650,,,,Refrigeration Controls,,,,,,,,,,,,,,,"<p>range: 6-30bar,</p>",,,,,,,,,,,,,
440,dras000440,High pressure gauge,REFCO,piece(s),*,,5,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>1/8 NPT, 1-30 bar (1-400psi), R22/R404 MR302-DS R22 (7413020) W/ Glycerine,</p>",,,,,,,,,,,,,
441,dras000441,Idro Box,B-TICINO,piece(s),35,,5,,Electrical,,,,,,,,,,,,,,,"<p>25501,</p>",,,,,,,,,,,,,
442,dras000442,Incandescent bulb,,piece(s),*,,10,,Electrical,,,,,,,,,,,,,,,"<p>60w,</p>",,,,,,,,,,,,,
443,dras000443,Jackwrap Stretch Film,,roll(s),17.5,,,,Hardware,,,,,,,,,,,,,,,"<p>#15HC,</p>",,,,,,,,,,,,,
444,dras000444,Junction Box,,piece(s),38,,,,Hardware,,,,,,,,,,,,,,,"<p>4"" x 4"" Orange, w/ cover and screw 4x4,</p>",,,,,,,,,,,,,
445,dras000445,Lacquer thinner,,bottle(s),300,,,,Hardware,local,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,dras000446,Link module,Siemens,piece(s),560,,,,Electrical,local,,,,,,,,,,,,,,"<p>3RA1921-1A,</p>",,,,,,,,,,,,,
447,dras000447,Link module,Siemens,piece(s),98000,,,,Electrical,,,,,,,,,,,,,,,"<p>3RA1931-1A,</p>",,,,,,,,,,,,,
448,dras000448,Liquid receiver,,unit(s),23500,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>1200mmLx450mmD W/ Relief Valve,</p>",,,,,,,,,,,,,
449,dras000449,Liquid receiver,,unit(s),98000,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>30L Capacity W/ Relief Valve,</p>",,,,,,,,,,,,,
450,dras000450,Liquid receiver,,unit(s),1200,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>60L Capacity W/ Relief Valve,</p>",,,,,,,,,,,,,
451,dras000451,Low pressure control,Danfoss,piece(s),650,,,,Refrigeration Controls,,,,,,,,,,,,,,,"<p>KP1 (060-110166) Low Pressure switch,</p>",,,,,,,,,,,,,
452,dras000452,Low pressure gauge,REFCO,piece(s),*,,5,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>1/8 NPT , 1-10bar (1-140psi), R22/R404 MR202-DS R22 (7413012) W/ Glycerine,</p>",,,,,,,,,,,,,
453,dras000453,Magnetic contactor,Siemens,piece(s),2368.75,,,,Electrical,,,,,,,,,,,,,,,"<p>3RT1024-1AL20,</p>",,,,,,,,,,,,,
454,dras000454,Magnetic contactor,Siemens,piece(s),3237.5,,,,Electrical,,,,,,,,,,,,,,,"<p>230v 3RT1025-1AL20,</p>",,,,,,,,,,,,,
455,dras000455,Magnetic contactor,Siemens,piece(s),*,,,,Electrical,,,,,,,,,,,,,,,"<p>3RT1026-1AL20,</p>",,,,,,,,,,,,,
456,dras000456,Magnetic contactor,Siemens,piece(s),839,,,,Electrical,,,,,,,,,,,,,,,"<p>3RT1034-1AL20,</p>",,,,,,,,,,,,,
457,dras000457,Magnetic contactor,Siemens,piece(s),995,,5,,Electrical,,,,,,,,,,,,,,,"<p>3TF 30,</p>",,,,,,,,,,,,,
458,dras000458,Magnetic contactor,Siemens,piece(s),1162.5,,5,,Electrical,,,,,,,,,,,,,,,"<p>3TF 31,</p>",,,,,,,,,,,,,
459,dras000459,Magnetic contactor,Siemens,piece(s),1425,,5,,Electrical,,,,,,,,,,,,,,,"<p>3TF 32,</p>",,,,,,,,,,,,,
460,dras000460,Magnetic contactor,Siemens,piece(s),1655,,5,,Electrical,,,,,,,,,,,,,,,"<p>3TF 33,</p>",,,,,,,,,,,,,
461,dras000461,Magnetic contactor,Siemens,piece(s),2097.5,,5,,Electrical,,,,,,,,,,,,,,,"<p>3TF 34,</p>",,,,,,,,,,,,,
462,dras000462,Magnetic contactor,Siemens,piece(s),2718.75,,5,,Electrical,,,,,,,,,,,,,,,"<p>3TF 35,</p>",,,,,,,,,,,,,
463,dras000463,Magnetic contactor,Siemens,piece(s),4000,,3,,Electrical,,,,,,,,,,,,,,,"<p>3TF 46,</p>",,,,,,,,,,,,,
464,dras000464,Magnetic contactor,Siemens,piece(s),4500,,3,,Electrical,,,,,,,,,,,,,,,"<p>3TF 47,</p>",,,,,,,,,,,,,
465,dras000465,Magnetic contactor,Siemens,piece(s),9500,,3,,Electrical,,,,,,,,,,,,,,,"<p>3TF 48,</p>",,,,,,,,,,,,,
466,dras000466,Magnetic contactor,Siemens,piece(s),296,,1,,Electrical,,,,,,,,,,,,,,,"<p>3TF 51,</p>",,,,,,,,,,,,,
467,dras000467,Magnetic contactor,Vecas,piece(s),442,,8,,Electrical,,,,,,,,,,,,,,,"<p>LC1-D1210,</p>",,,,,,,,,,,,,
468,dras000468,Magnetic contactor,Vecas,piece(s),492.8,,8,,Electrical,,,,,,,,,,,,,,,"<p>LC1-D1810,</p>",,,,,,,,,,,,,
469,dras000469,Magnetic contactor,Vecas,piece(s),716.8,,8,,Electrical,,,,,,,,,,,,,,,"<p>LC1-D2510,</p>",,,,,,,,,,,,,
470,dras000470,Magnetic contactor,Vecas,piece(s),0,,8,,Electrical,,,,,,,,,,,,,,,"<p>LC1-D3210,</p>",,,,,,,,,,,,,
471,dras000471,Magnetic contactor,Schneider,piece(s),3250,,,,Electrical,,,,,,,,,,,,,,,"<p>LC1-D06 N w/ Overload,</p>",,,,,,,,,,,,,
472,dras000472,Magnetic contactor,Telemecanique,piece(s),823,,,,Electrical,,,,,,,,,,,,,,,"<p>LC1-D40M7 LC1-D40AM7,</p>",,,,,,,,,,,,,
473,dras000473,Magnetic contactor,Schneider,piece(s),1344,,,,Electrical,,,,,,,,,,,,,,,"<p>LC1-D12M7,</p>",,,,,,,,,,,,,
474,dras000474,Magnetic contactor,Federal,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>FC-32D10,</p>",,,,,,,,,,,,,
475,dras000475,Magnetic contactor,Federal,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>FC-115D,</p>",,,,,,,,,,,,,
476,dras000476,Magnetic contactor,Taian,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>CN-6-36,</p>",,,,,,,,,,,,,
477,dras000477,Magnetic contactor,CJX2,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>CHINT,</p>",,,,,,,,,,,,,
478,dras000478,Magnetic contactor,Coter,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>35D10 35A/400v,</p>",,,,,,,,,,,,,
479,dras000479,Magnetic contactor,Danfoss,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>CI 32,</p>",,,,,,,,,,,,,
480,dras000480,Magnetic contactor,Danfoss,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>CI 37,</p>",,,,,,,,,,,,,
481,dras000481,Magnetic contactor,Danfoss,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>CI 50,</p>",,,,,,,,,,,,,
482,dras000482,Magnetic contactor,Danfoss,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>CI 60,</p>",,,,,,,,,,,,,
483,dras000483,Magnetic contactor,Danfoss,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>CI 72,</p>",,,,,,,,,,,,,
484,dras000484,Magnetic contactor,Danfoss,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>CI 86,</p>",,,,,,,,,,,,,
485,dras000485,Magnetic contactor,Danfoss,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>DP 60-3,</p>",,,,,,,,,,,,,
486,dras000486,Magnetic contactor,Danfoss,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>DP 75-3,</p>",,,,,,,,,,,,,
487,dras000487,Magnetic contactor,Federal,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>FC115D w/ Auxillary contact,</p>",,,,,,,,,,,,,
488,dras000488,Manual night blind curtain,,piece(s),0,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>3"" (Single roll),</p>",,,,,,,,,,,,,
489,dras000489,Manual night blind curtain,,piece(s),0,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>4"" (Single roll),</p>",,,,,,,,,,,,,
490,dras000490,Manual night blind curtain,,piece(s),0,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>3"" (Double roll),</p>",,,,,,,,,,,,,
491,dras000491,Manual night blind curtain,,piece(s),0,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>4"" (Double roll),</p>",,,,,,,,,,,,,
492,dras000492,Manual night blind curtain,,piece(s),25,,,,Refrigeration Spare Parts,,,,,,,,,,,,,,,"<p>4"" (Aluminum curtain) (Double roll),</p>",,,,,,,,,,,,,
493,dras000493,Masking tape,,roll(s),0.65,,,,Hardware,,,,,,,,,,,,,,,"<p>1"",</p>",,,,,,,,,,,,,
494,dras000494,Metal screw,,piece(s),0.5,,,,Hardware,,,,,,,,,,,,,,,"<p>1/8"" x 3/4"",</p>",,,,,,,,,,,,,
495,dras000495,Metal screw,,piece(s),125,,,,Hardware,,,,,,,,,,,,,,,"<p>1/8"" x 1"",</p>",,,,,,,,,,,,,
496,dras000496,Miniature circuit breaker (MCB),Fael,piece(s),465,,,,Electrical,,,,,,,,,,,,,,,"<p>6A/1 pole,</p>",,,,,,,,,,,,,
497,dras000497,Miniature circuit breaker (MCB),Fael,piece(s),221,,,,Electrical,,,,,,,,,,,,,,,"<p>6A/3 pole,</p>",,,,,,,,,,,,,
498,dras000498,Miniature circuit breaker (MCB),Fael,piece(s),331,,,,Electrical,,,,,,,,,,,,,,,"<p>10A/2 pole,</p>",,,,,,,,,,,,,
499,dras000499,Miniature circuit breaker (MCB),Fael,piece(s),331,,,,Electrical,,,,,,,,,,,,,,,"<p>10A/3 pole,</p>",,,,,,,,,,,,,
500,dras000500,Miniature circuit breaker (MCB),Fael,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>16A/3 pole,</p>",,,,,,,,,,,,,
501,dras000501,Miniature circuit breaker (MCB),Federal,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>10A/1 pole,</p>",,,,,,,,,,,,,
502,dras000502,Miniature circuit breaker (MCB),Wixin,piece(s),355,,,,Electrical,,,,,,,,,,,,,,,"<p>10A/3 pole,</p>",,,,,,,,,,,,,
503,dras000503,Miniature circuit breaker (MCB),ABB,piece(s),295,,,,Electrical,,,,,,,,,,,,,,,"<p>6A/2 pole,</p>",,,,,,,,,,,,,
504,dras000504,Miniature circuit breaker (MCB),ABB,piece(s),355,,,,Electrical,,,,,,,,,,,,,,,"<p>6A/1 pole,</p>",,,,,,,,,,,,,
505,dras000505,Miniature circuit breaker (MCB),ABB,piece(s),553.75,,,,Electrical,,,,,,,,,,,,,,,"<p>10A/2 pole,</p>",,,,,,,,,,,,,
506,dras000506,Miniature circuit breaker (MCB),ABB,piece(s),537.65,,,,Electrical,,,,,,,,,,,,,,,"<p>10A/3 pole,</p>",,,,,,,,,,,,,
507,dras000507,Miniature circuit breaker (MCB),ABB,piece(s),533.75,,,,Electrical,,,,,,,,,,,,,,,"<p>16A/2 pole,</p>",,,,,,,,,,,,,
508,dras000508,Miniature circuit breaker (MCB),ABB,piece(s),537.65,,,,Electrical,,,,,,,,,,,,,,,"<p>16A/3 pole,</p>",,,,,,,,,,,,,
509,dras000509,Miniature circuit breaker (MCB),ABB,piece(s),550,,,,Electrical,,,,,,,,,,,,,,,"<p>25A/2 pole,</p>",,,,,,,,,,,,,
510,dras000510,Miniature circuit breaker (MCB),ABB,piece(s),537.65,,,,Electrical,,,,,,,,,,,,,,,"<p>25A/3 pole,</p>",,,,,,,,,,,,,
511,dras000511,Miniature circuit breaker (MCB),ABB,piece(s),1002.35,,,,Electrical,,,,,,,,,,,,,,,"<p>32A/2 pole,</p>",,,,,,,,,,,,,
512,dras000512,Miniature circuit breaker (MCB),ABB,piece(s),1267.93,,,,Electrical,,,,,,,,,,,,,,,"<p>32A/3 pole,</p>",,,,,,,,,,,,,
513,dras000513,Miniature circuit breaker (MCB),ETIMAT,piece(s),2140,,,,Electrical,,,,,,,,,,,,,,,"<p>50A/3 pole,</p>",,,,,,,,,,,,,
514,dras000514,Miniature circuit breaker (MCB),ABB,piece(s),0,,,,Electrical,,,,,,,,,,,,,,,"<p>50A/3 pole,</p>",,,,,,,,,,,,,
515,dras000515,Miniature circuit breaker (MCB),ABB,piece(s),-,,,,Electrical,imported,,,,,,,,,,,,,,"<p>63A/3 pole,</p>",,,,,,,,,,,,,
516,dras000516,Motor Protection module,Bitzer,piece(s),1590,,,,Refrigeration Controls,imported,,,,,,,,,,,,,,"<p>SE-B2 art#34702701 230/340v, 50/60hz,10%, 3VA,</p>",,,,,,,,,,,,,
517,dras000517,Motor Protection module,Bock,piece(s),0,,,,Refrigeration Controls,,,,,,,,,,,,,,,"<p>MP10 art#06913 230/250v, 50/60hz,10% 750VA,</p>",,,,,,,,,,,,,
518,dras000518,Motor starter(Capacitor),Danfoss,piece(s),0,,,,Non-Moving,,,,,,,,,,,,,,,"<p>CIM 6,</p>",,,,,,,,,,,,,
519,dras000519,Motor starter(Capacitor),Danfoss,piece(s),975,,,,Non-Moving,,,,,,,,,,,,,,,"<p>CIM 15,</p>",,,,,,,,,,,,,
520,dras000520,MS Steel plate,,piece(s),62,,,,Hardware,,,,,,,,,,,,,,,"<p>4"" x 8"" x 1.5mm thk,</p>",,,,,,,,,,,,,
521,dras000521,Nail,,piece(s),60,,,,Hardware,,,,,,,,,,,,,,,"<p>1 1/2"",</p>",,,,,,,,,,,,,
522,dras000522,Nail,,piece(s),15,,,,Hardware,,,,,,,,,,,,,,,"<p>2"",</p>",,,,,,,,,,,,,
523,dras000523,Name plate,,piece(s),0.3,,,,Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,,
